id;from;to;text;where;number;nouns;determiners;conjuctions;adjectives;prepositions;pronouns;verbs;adverbes;undefined;time
329;PADME;;Anakin, help me! Help, Anakin! Anakin, I love you. I love you.;74 INT. POLIS MASSA-MEDICAL CENTER-DREAM;12;0;0;0;0;0;0;0;0;0;
330;PADME;;Anakin??;75 INT. CORUSCANT-PADME'S APARTMENT-BEDROOM-NIGHT;1;0;0;0;0;0;0;0;0;0;
331;PADME;;What's bothering you?;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;3;0;0;0;0;0;0;0;0;0;
332;ANAKIN;;Nothing...;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;1;0;0;0;0;0;0;0;0;0;
333;ANAKIN;;(continuing) I remember when I gave this to you.;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;8;0;0;0;0;0;0;0;0;0;
334;PADME;;Anakin, how long is it going to take for us to be honest with each other?;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;16;0;0;0;0;0;0;0;0;0;
335;ANAKIN;;It was a dream.;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;4;0;0;0;0;0;0;0;0;0;
336;PADME;;Bad?;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;1;0;0;0;0;0;0;0;0;0;
337;ANAKIN;;Like the ones I used to have about my mother just before she died.;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;14;0;0;0;0;0;0;0;0;0;
338;PADME;;And?;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;1;0;0;0;0;0;0;0;0;0;
339;ANAKIN;;It was about you.;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;4;0;0;0;0;0;0;0;0;0;
340;PADME;;Tell me.;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;2;0;0;0;0;0;0;0;0;0;
341;ANAKIN;;It was only a dream.;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;5;0;0;0;0;0;0;0;0;0;
342;ANAKIN;;(continuing) You die in childbirth...;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;4;0;0;0;0;0;0;0;0;0;
343;PADME;;And the baby?;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;3;0;0;0;0;0;0;0;0;0;
344;ANAKIN;;I don't know.;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;3;0;0;0;0;0;0;0;0;0;
345;PADME;;It was only a dream.;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;5;0;0;0;0;0;0;0;0;0;
346;ANAKIN ;;... I won't let this one become real, Padme.;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;8;0;0;0;0;0;0;0;0;0;
347;PADME;;Anakin, this baby will change our lives. I doubt the Queen will continue to allow me to serve in the Senate, and if the Council discovers you are the father, you will be expelled from the Jedi Order.;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;38;0;0;0;0;0;0;0;0;0;
348;ANAKIN;;I know ….;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;3;0;0;0;0;0;0;0;0;0;
349;PADME;;Anakin, do you think Obi-Wan might be able to help us?;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;11;0;0;0;0;0;0;0;0;0;
350;ANAKIN;;(suspicious) Have you told him anything?;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;5;0;0;0;0;0;0;0;0;0;
351;PADME;;No, but he's your mentor, your best friend... he must suspect something.;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;12;0;0;0;0;0;0;0;0;0;
352;ANAKIN;;He's been a father to me, but he's still on the Council. Don't tell him anything!;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;16;0;0;0;0;0;0;0;0;0;
353;PADME;;I won't, Anakin.;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;3;0;0;0;0;0;0;0;0;0;
354;ANAKIN;;I don't need his help... Our baby is a blessing, not a problem.;76 EXT. CORUSCANT-PADME'S APARTMENT-VERANDA-NIGHT;13;0;0;0;0;0;0;0;0;0;
355;YODA;;Premonitions... premonitions... Hmmmm... these visions you have...;77 INT. CORUSCANT-JEDI TEMPLE-YODAS QUARTERS-DAY;7;0;0;0;0;0;0;0;0;0;
356;ANAKIN;;They are of pain, suffering, death...;77 INT. CORUSCANT-JEDI TEMPLE-YODAS QUARTERS-DAY;6;0;0;0;0;0;0;0;0;0;
357;YODA;;Yourself you speak of, or someone you know?;77 INT. CORUSCANT-JEDI TEMPLE-YODAS QUARTERS-DAY;8;0;0;0;0;0;0;0;0;0;
358;ANAKIN;;Someone...;77 INT. CORUSCANT-JEDI TEMPLE-YODAS QUARTERS-DAY;1;0;0;0;0;0;0;0;0;0;
359;YODA;;... close to you?;77 INT. CORUSCANT-JEDI TEMPLE-YODAS QUARTERS-DAY;3;0;0;0;0;0;0;0;0;0;
360;ANAKIN;;Yes.;77 INT. CORUSCANT-JEDI TEMPLE-YODAS QUARTERS-DAY;1;0;0;0;0;0;0;0;0;0;
361;YODA;;Careful you must be when sensing the future, Anakin. The fear of loss is a path to the dark side.;77 INT. CORUSCANT-JEDI TEMPLE-YODAS QUARTERS-DAY;20;0;0;0;0;0;0;0;0;0;
362;ANAKIN;;I won't let these visions come true, Master Yoda.;77 INT. CORUSCANT-JEDI TEMPLE-YODAS QUARTERS-DAY;9;0;0;0;0;0;0;0;0;0;
363;YODA;;Death is a natural part of life. Rejoice for those around you who transform into the Force. Mourn them, do not. Miss them, do not. Attachment leads to jealousy. The shadow of greed, that is.;77 INT. CORUSCANT-JEDI TEMPLE-YODAS QUARTERS-DAY;35;0;0;0;0;0;0;0;0;0;
364;ANAKIN;;What must I do, Master Yoda?;77 INT. CORUSCANT-JEDI TEMPLE-YODAS QUARTERS-DAY;6;0;0;0;0;0;0;0;0;0;
365;YODA;;Train yourself to let go of everything you fear to lose.;77 INT. CORUSCANT-JEDI TEMPLE-YODAS QUARTERS-DAY;11;0;0;0;0;0;0;0;0;0;
366;OBI-WAN;;You missed the report on the Outer Rim sieges.;79 INT. CORUSCANT-JEDI TEMPLE-BRIEFING ROOM-DAY;9;0;0;0;0;0;0;0;0;0;
367;ANAKIN;;I'm sorry, I was held up. I have no excuse.;79 INT. CORUSCANT-JEDI TEMPLE-BRIEFING ROOM-DAY;10;0;0;0;0;0;0;0;0;0;
368;OBI-WAN;;In short, they are going very well. Saleucami has fallen, and Master Vos has moved his troops to Boz Pity.;79 INT. CORUSCANT-JEDI TEMPLE-BRIEFING ROOM-DAY;20;0;0;0;0;0;0;0;0;0;
369;ANAKIN;;What's wrong then?;79 INT. CORUSCANT-JEDI TEMPLE-BRIEFING ROOM-DAY;3;0;0;0;0;0;0;0;0;0;
370;OBI-WAN;;The Senate is expected to vote more executive powers to the Chancellor today.;79 INT. CORUSCANT-JEDI TEMPLE-BRIEFING ROOM-DAY;13;0;0;0;0;0;0;0;0;0;
371;ANAKIN;;Well, that can only mean less deliberating and more action. Is that bad? It will make it easier for us to end this war.;79 INT. CORUSCANT-JEDI TEMPLE-BRIEFING ROOM-DAY;24;0;0;0;0;0;0;0;0;0;
372;OBI-WAN;;Anakin, be careful of your friend Palpatine.;79 INT. CORUSCANT-JEDI TEMPLE-BRIEFING ROOM-DAY;7;0;0;0;0;0;0;0;0;0;
373;ANAKIN;;Be careful of what?;79 INT. CORUSCANT-JEDI TEMPLE-BRIEFING ROOM-DAY;4;0;0;0;0;0;0;0;0;0;
374;OBI-WAN;;He has requested your presence.;79 INT. CORUSCANT-JEDI TEMPLE-BRIEFING ROOM-DAY;5;0;0;0;0;0;0;0;0;0;
375;ANAKIN;;What for?;79 INT. CORUSCANT-JEDI TEMPLE-BRIEFING ROOM-DAY;2;0;0;0;0;0;0;0;0;0;
376;OBI-WAN;;He would not say.;79 INT. CORUSCANT-JEDI TEMPLE-BRIEFING ROOM-DAY;4;0;0;0;0;0;0;0;0;0;
377;ANAKIN;;He didn't inform the Jedi Council? That's unusual, isn't it?;79 INT. CORUSCANT-JEDI TEMPLE-BRIEFING ROOM-DAY;10;0;0;0;0;0;0;0;0;0;
378;OBI-WAN;;All of this is unusual, and it's making me feel uneasy. You're probably aware that relations between the Council and the Chancellor are stressed.;79 INT. CORUSCANT-JEDI TEMPLE-BRIEFING ROOM-DAY;24;0;0;0;0;0;0;0;0;0;
379;ANAKIN;;I know the Council has grown wary of the Chancellor's power, mine also for that matter. Aren't we all working together to save the Republic? Why all this distrust?;79 INT. CORUSCANT-JEDI TEMPLE-BRIEFING ROOM-DAY;29;0;0;0;0;0;0;0;0;0;
380;OBI-WAN;;The Force grows dark, Anakin, and we are all affected by it. Be wary of your feelings.;79 INT. CORUSCANT-JEDI TEMPLE-BRIEFING ROOM-DAY;17;0;0;0;0;0;0;0;0;0;
381;PALPATINE;;Anakin, this afternoon the Senate is going to call on me to take direct control of the Jedi Council.;80 INT. CORUSCANT-CHANCELLOR'S OFFICE-DAY;19;0;0;0;0;0;0;0;0;0;
382;ANAKIN;;The Jedi will no longer report to the Senate?;80 INT. CORUSCANT-CHANCELLOR'S OFFICE-DAY;9;0;0;0;0;0;0;0;0;0;
383;PALPATINE;;They will report to me... personally. The Senate is too unfocused to conduct a war. This will bring a quick end to things.;80 INT. CORUSCANT-CHANCELLOR'S OFFICE-DAY;23;0;0;0;0;0;0;0;0;0;
384;ANAKIN;;I agree, but the Jedi Council may not see it that way.;80 INT. CORUSCANT-CHANCELLOR'S OFFICE-DAY;12;0;0;0;0;0;0;0;0;0;
385;PALPATINE;;There are times when we must all endure adjustments to the constitution in the name of security.;80 INT. CORUSCANT-CHANCELLOR'S OFFICE-DAY;17;0;0;0;0;0;0;0;0;0;
386;ANAKIN;;With all due respect, sir, the Council is in no mood for more constitutional amendments.;80 INT. CORUSCANT-CHANCELLOR'S OFFICE-DAY;15;0;0;0;0;0;0;0;0;0;
387;PALPATINE;;Thank you, my friend, but in this case I have no choice... this war must be won.;80 INT. CORUSCANT-CHANCELLOR'S OFFICE-DAY;17;0;0;0;0;0;0;0;0;0;
388;ANAKIN;;Everyone will agree on that.;80 INT. CORUSCANT-CHANCELLOR'S OFFICE-DAY;5;0;0;0;0;0;0;0;0;0;
389;PALPATINE;;Anakin, I've known you since you were a small boy. I have advised you over the years when I could... I am very proud of your accomplishments. You have won many battles the Jedi Council thought were lost... and you saved my life. I hope you trust me, Anakin.;80 INT. CORUSCANT-CHANCELLOR'S OFFICE-DAY;49;0;0;0;0;0;0;0;0;0;
390;ANAKIN;;Of course.;80 INT. CORUSCANT-CHANCELLOR'S OFFICE-DAY;2;0;0;0;0;0;0;0;0;0;
391;PALPATINE;;I need your help, son.;80 INT. CORUSCANT-CHANCELLOR'S OFFICE-DAY;5;0;0;0;0;0;0;0;0;0;
392;ANAKIN;;What do you mean?;80 INT. CORUSCANT-CHANCELLOR'S OFFICE-DAY;4;0;0;0;0;0;0;0;0;0;
393;PALPATINE;;I fear the Jedi. The Council keeps pushing for more control. They're shrouded in secrecy and obsessed with maintaining their autonomy... ideals. I find simply incomprehensible in a democracy.;80 INT. CORUSCANT-CHANCELLOR'S OFFICE-DAY;29;0;0;0;0;0;0;0;0;0;
394;ANAKIN;;I can assure you that the Jedi are dedicated to the values of the Republic, sir.;80 INT. CORUSCANT-CHANCELLOR'S OFFICE-DAY;16;0;0;0;0;0;0;0;0;0;
395;PALPATINE;;Nevertheless, their actions will speak more loudly than their words. I'm depending on you.;80 INT. CORUSCANT-CHANCELLOR'S OFFICE-DAY;14;0;0;0;0;0;0;0;0;0;
396;ANAKIN;;For what? I don't understand.;80 INT. CORUSCANT-CHANCELLOR'S OFFICE-DAY;5;0;0;0;0;0;0;0;0;0;
397;PALPATINE;;To be the eyes, ears, and voice of the Republic...;80 INT. CORUSCANT-CHANCELLOR'S OFFICE-DAY;10;0;0;0;0;0;0;0;0;0;
398;PALPATINE;;(continuing) Anakin... I'm appointing you to be my personal representative on the Jedi Council.;80 INT. CORUSCANT-CHANCELLOR'S OFFICE-DAY;13;0;0;0;0;0;0;0;0;0;
399;ANAKIN;;Me? A Master? I am overwhelmed, sir, but the Council elects its own members. They will never accept this.;80 INT. CORUSCANT-CHANCELLOR'S OFFICE-DAY;19;0;0;0;0;0;0;0;0;0;
400;PALPATINE;;I think they will... they need you more than you know.;80 INT. CORUSCANT-CHANCELLOR'S OFFICE-DAY;11;0;0;0;0;0;0;0;0;0;
401;BAIL ORGANA;;Now that he has control of the Jedi Council, the Chancellor has appointed Governors to oversee all star systems in the Republic.;81 INT. CORUSCANT-BAIL ORGANA'S OFFICE-DAY;22;0;0;0;0;0;0;0;0;0;
402;FANG ZAR;;When did this happen?;81 INT. CORUSCANT-BAIL ORGANA'S OFFICE-DAY;4;0;0;0;0;0;0;0;0;0;
403;BAIL ORGANA;;The decree was posted this morning.;81 INT. CORUSCANT-BAIL ORGANA'S OFFICE-DAY;6;0;0;0;0;0;0;0;0;0;
404;PADME;;Do you think he will dismantle the Senate?;81 INT. CORUSCANT-BAIL ORGANA'S OFFICE-DAY;8;0;0;0;0;0;0;0;0;0;
405;MON MOTHMA;;Why bother? As a practical matter, the Senate no longer exists.;81 INT. CORUSCANT-BAIL ORGANA'S OFFICE-DAY;11;0;0;0;0;0;0;0;0;0;
406;GIDDEAN DANU;;The constitution is in shreds. Amendment after amendment... executive directives, sometimes a dozen in one day.;81 INT. CORUSCANT-BAIL ORGANA'S OFFICE-DAY;16;0;0;0;0;0;0;0;0;0;
407;BAIL ORGANA;;We can't let a thousand years of democracy disappear without a fight.;81 INT. CORUSCANT-BAIL ORGANA'S OFFICE-DAY;12;0;0;0;0;0;0;0;0;0;
408;TERR TANEEL;;What are you suggesting?;81 INT. CORUSCANT-BAIL ORGANA'S OFFICE-DAY;4;0;0;0;0;0;0;0;0;0;
409;BAIL ORGANA;;I apologize. I didn't mean to sound like a Separatist.;81 INT. CORUSCANT-BAIL ORGANA'S OFFICE-DAY;10;0;0;0;0;0;0;0;0;0;
410;MON MOTHMA;;We are not Separatists trying to leave the Republic. We are loyalists, trying to preserve democracy in the Republic.;81 INT. CORUSCANT-BAIL ORGANA'S OFFICE-DAY;19;0;0;0;0;0;0;0;0;0;
411;BAIL ORGANA;;It has become increasingly clear to many of us that the Chancellor has become an enemy of democracy.;81 INT. CORUSCANT-BAIL ORGANA'S OFFICE-DAY;18;0;0;0;0;0;0;0;0;0;
412;PADME;;I can't believe it has come to this! Chancellor Palpatine is one of my oldest advisors. He served as my Ambassador when I was Queen.;81 INT. CORUSCANT-BAIL ORGANA'S OFFICE-DAY;25;0;0;0;0;0;0;0;0;0;
413;GlDDEAN DANU;;Senator, I fear you underestimate the amount of corruption that has taken hold in the Senate.;81 INT. CORUSCANT-BAIL ORGANA'S OFFICE-DAY;16;0;0;0;0;0;0;0;0;0;
414;MON MOTHMA;;The Chancellor has played the Senators well. They know where the power lies, and they will do whatever it takes to share in it. Palpatine has become a dictator and we have helped him to do it.;81 INT. CORUSCANT-BAIL ORGANA'S OFFICE-DAY;37;0;0;0;0;0;0;0;0;0;
415;BAIL ORGANA;;We can't sit around debating any longer, we have decided to do what we can to stop it. Senator Mon Mothma and I are putting together an organization...;81 INT. CORUSCANT-BAIL ORGANA'S OFFICE-DAY;28;0;0;0;0;0;0;0;0;0;
416;PADME;;Say no more. Senator Organa. I understand. At this point, it's better to leave some things unsaid.;81 INT. CORUSCANT-BAIL ORGANA'S OFFICE-DAY;17;0;0;0;0;0;0;0;0;0;
417;BAIL ORGANA;;Yes. I agree and we must not discuss this with anyone, without everyone in this group agreeing.;81 INT. CORUSCANT-BAIL ORGANA'S OFFICE-DAY;17;0;0;0;0;0;0;0;0;0;
418;MON MOTHMA;;That means those closest to you... even family... no one can be told.;81 INT. CORUSCANT-BAIL ORGANA'S OFFICE-DAY;13;0;0;0;0;0;0;0;0;0;
419;PADME;;Agreed.;81 INT. CORUSCANT-BAIL ORGANA'S OFFICE-DAY;1;0;0;0;0;0;0;0;0;0;
420;MACE WINDU;;Anakin Skywalker, we have approved your appointment to the Council as the Chancellor's personal representative.;83 INT. CORUSCANT-JEDI TEMPLE-COUNCIL CHAMBERS-DAY;15;0;0;0;0;0;0;0;0;0;
421;ANAKIN;;I will do my best to uphold the principles of the Jedi Order.;83 INT. CORUSCANT-JEDI TEMPLE-COUNCIL CHAMBERS-DAY;13;0;0;0;0;0;0;0;0;0;
422;YODA;;Allow this appointment lightly, the Council does not. Disturbing is this move by Chancellor Palpatine.;83 INT. CORUSCANT-JEDI TEMPLE-COUNCIL CHAMBERS-DAY;15;0;0;0;0;0;0;0;0;0;
423;ANAKIN;;I understand.;83 INT. CORUSCANT-JEDI TEMPLE-COUNCIL CHAMBERS-DAY;2;0;0;0;0;0;0;0;0;0;
424;MACE WINDU;;You are on this Council, but we do not grant you the rank of Master.;83 INT. CORUSCANT-JEDI TEMPLE-COUNCIL CHAMBERS-DAY;15;0;0;0;0;0;0;0;0;0;
425;ANAKIN;;What? ! How can you do this?? This is outrageous, it's unfair... I'm more powerful than any of you. How can you be on the Council and not be a Master?;83 INT. CORUSCANT-JEDI TEMPLE-COUNCIL CHAMBERS-DAY;31;0;0;0;0;0;0;0;0;0;
426;MACE WINDU;;Take a seat, young Skywalker.;83 INT. CORUSCANT-JEDI TEMPLE-COUNCIL CHAMBERS-DAY;5;0;0;0;0;0;0;0;0;0;
427;ANAKIN;;Forgive me, Master.;83 INT. CORUSCANT-JEDI TEMPLE-COUNCIL CHAMBERS-DAY;3;0;0;0;0;0;0;0;0;0;
428;Kl-ADI-MUNDI;;We have surveyed all systems in the Republic, and have found no sign of General Grievous.;83 INT. CORUSCANT-JEDI TEMPLE-COUNCIL CHAMBERS-DAY;16;0;0;0;0;0;0;0;0;0;
429;YODA;;Hiding in the Outer Rim, Grievous is. The outlying systems, you must sweep.;83 INT. CORUSCANT-JEDI TEMPLE-COUNCIL CHAMBERS-DAY;13;0;0;0;0;0;0;0;0;0;
430;OBI-WAN;;It may take some time... we do not have many ships to spare.;83 INT. CORUSCANT-JEDI TEMPLE-COUNCIL CHAMBERS-DAY;13;0;0;0;0;0;0;0;0;0;
431;MACE WINDU;;We cannot take ships from the front line.;83 INT. CORUSCANT-JEDI TEMPLE-COUNCIL CHAMBERS-DAY;8;0;0;0;0;0;0;0;0;0;
432;OBI-WAN;;And yet, it would be fatal for us to allow the droid armies to regroup.;83 INT. CORUSCANT-JEDI TEMPLE-COUNCIL CHAMBERS-DAY;15;0;0;0;0;0;0;0;0;0;
433;YODA;;Master Kenobi, our spies contact, you must, and then wait.;83 INT. CORUSCANT-JEDI TEMPLE-COUNCIL CHAMBERS-DAY;10;0;0;0;0;0;0;0;0;0;
434;Kl-ADI-MUNDI;;What about the droid attack on the WOOKIES?;83 INT. CORUSCANT-JEDI TEMPLE-COUNCIL CHAMBERS-DAY;8;0;0;0;0;0;0;0;0;0;
435;MACE WINDU;;It is critical we send an attack group there, immediately!;83 INT. CORUSCANT-JEDI TEMPLE-COUNCIL CHAMBERS-DAY;10;0;0;0;0;0;0;0;0;0;
436;OBI-WAN;;He's right, that is a system we cannot afford to lose. It's the main navigation route for the southwestern quadrant.;83 INT. CORUSCANT-JEDI TEMPLE-COUNCIL CHAMBERS-DAY;20;0;0;0;0;0;0;0;0;0;
437;ANAKIN;;I know that system well. It would take us little time to drive the droids off that planet.;83 INT. CORUSCANT-JEDI TEMPLE-COUNCIL CHAMBERS-DAY;18;0;0;0;0;0;0;0;0;0;
438;MACE WINDU;;Skywalker, your assignment is here with the Chancellor, and Kenobi must find General Grievous.;83 INT. CORUSCANT-JEDI TEMPLE-COUNCIL CHAMBERS-DAY;14;0;0;0;0;0;0;0;0;0;
439;YODA;;Go, I will. Good relations with the WOOKIES, I have.;83 INT. CORUSCANT-JEDI TEMPLE-COUNCIL CHAMBERS-DAY;10;0;0;0;0;0;0;0;0;0;
440;MACE WINDU;;It is settled then. Yoda will take a battalion of clones to reinforce the WOOKIES on Kashyyyk. May the Force be with us all.;83 INT. CORUSCANT-JEDI TEMPLE-COUNCIL CHAMBERS-DAY;24;0;0;0;0;0;0;0;0;0;
441;ANAKIN;;What kind of nonsense is this, put me on the Council and not make me a Master!?? That's never been done in the history of the Jedi. It's insulting!;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;29;0;0;0;0;0;0;0;0;0;
442;OBI-WAN;;Calm down, Anakin. You have been given a great honor. To be on the Council at your age... It's never happened before. Listen to me, Anakin. The fact of the matter is you're too close to the Chancellor. The Council doesn't like it when he interferes in Jedi affairs.;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;49;0;0;0;0;0;0;0;0;0;
443;ANAKIN;;I swear to you, I didn't ask to be put on the Council...;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;13;0;0;0;0;0;0;0;0;0;
444;OBI-WAN;;But it's what you wanted! Your friendship with Chancellor Palpatine seems to have paid off.;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;15;0;0;0;0;0;0;0;0;0;
445;ANAKIN;;That has nothing to do with this.;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;7;0;0;0;0;0;0;0;0;0;
446;OBI-WAN;;Anakin, regardless of how it happened, you find yourself in a delicate situation.;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;13;0;0;0;0;0;0;0;0;0;
447;ANAKIN;;You mean divided loyalties.;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;4;0;0;0;0;0;0;0;0;0;
448;OBI-WAN;;I warned you there was tension between the Council and the Chancellor. I was very clear. Why didn't you listen? You walked right into it.;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;25;0;0;0;0;0;0;0;0;0;
449;ANAKIN;;The Council is upset I'm the youngest to ever serve.;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;10;0;0;0;0;0;0;0;0;0;
450;OBI-WAN;;No, it is not. Anakin, I worry when you speak of jealousy and pride. Those are not Jedi thoughts. They're dangerous, dark thoughts.;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;23;0;0;0;0;0;0;0;0;0;
451;ANAKIN;;Master, you of all people should have confidence in my abilities. I know where my loyalties lie.;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;17;0;0;0;0;0;0;0;0;0;
452;OBI-WAN;;I hope so...;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;3;0;0;0;0;0;0;0;0;0;
453;ANAKIN;;I sense there's more to this talk than you're saying.;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;10;0;0;0;0;0;0;0;0;0;
454;OBI-WAN;;Anakin, the only reason the Council has approved your appointment is because the Chancellor trusts you.;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;16;0;0;0;0;0;0;0;0;0;
455;ANAKIN;;And?;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;1;0;0;0;0;0;0;0;0;0;
456;OBI-WAN;;Anakin, look, I am on your side. I didn't want to see you put in this situation.;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;17;0;0;0;0;0;0;0;0;0;
457;ANAKIN;;What situation?;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;2;0;0;0;0;0;0;0;0;0;
458;OBI-WAN;;(takes a deep breath) The Council wants you to report on all of the Chancellor's dealings. They want to know what he's up to.;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;20;0;0;0;0;0;0;0;0;0;
459;ANAKIN;;They want me to spy on the Chancellor? That's treason!;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;10;0;0;0;0;0;0;0;0;0;
460;OBI-WAN;;We are at war, Anakin. The Jedi Council is sworn to uphold the principles of the Republic, even if the Chancellor does not.;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;23;0;0;0;0;0;0;0;0;0;
461;ANAKIN;;Why didn't the Council give me this assignment when we were in session?;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;13;0;0;0;0;0;0;0;0;0;
462;OBI-WAN;;This assignment is not to be on record. The Council asked me to approach you on this personally.;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;18;0;0;0;0;0;0;0;0;0;
463;ANAKIN;;The Chancellor is not a bad man, Obi-Wan. He befriended me. He's watched out for me ever since I arrived here.;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;21;0;0;0;0;0;0;0;0;0;
464;OBI-WAN;;That is why you must help us, Anakin. Our allegiance is to the Senate, not to its leader who has managed to stay in office long after his term has expired.;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;31;0;0;0;0;0;0;0;0;0;
465;ANAKIN;;Master, the Senate demanded that he stay longer.;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;8;0;0;0;0;0;0;0;0;0;
466;OBI-WAN;;Yes, but use your feelings, Anakin. Something is out of place.;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;11;0;0;0;0;0;0;0;0;0;
467;ANAKIN;;You're asking me to do something against the Jedi Code. Against the Republic. Against a mentor... and a friend. That's what's out of place here. Why are you asking this of me?;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;32;0;0;0;0;0;0;0;0;0;
468;OBI-WAN;;The Council is asking you.;84 INT. CORUSCANT-JEDI TEMPLE-MASSIVE MAIN HALLWAY AND ALCOVE-LATE AFTERNOON;5;0;0;0;0;0;0;0;0;0;
469;OBI-WAN;;Anakin did not take to his assignment with much enthusiasm.;86 INT. CORUSCANT-JEDI GUNSHIP-DAY;10;0;0;0;0;0;0;0;0;0;
470;YODA;;Too much under the sway of the Chancellor, he is. Much anger there is in him. Too much pride in his powers.;86 INT. CORUSCANT-JEDI GUNSHIP-DAY;22;0;0;0;0;0;0;0;0;0;
471;MACE WINDU;;It's very dangerous, putting them together. I don't think the boy can handle it. I don't trust him.;86 INT. CORUSCANT-JEDI GUNSHIP-DAY;18;0;0;0;0;0;0;0;0;0;
