id;from;to;text;where;number;nouns;determiners;conjuctions;adjectives;prepositions;pronouns;verbs;adverbes;undefined;time
322;OBI-WAN;;The Force can have a strong influence on the weak-minded. You will find it a powerful ally.;EXT. TATOOINE - MOS EISLEY - STREET;17;0;0;0;0;0;0;0;0;0;
323;LUKE;;Do you really think we're going to find a pilot here that'll take us to Alderaan?;EXT. TATOOINE - MOS EISLEY - STREET;16;0;0;0;0;0;0;0;0;0;
324;OBI-WAN;;Well, most of the best freighter pilots can be found here. Only watch your step. This place can be a little rough.;EXT. TATOOINE - MOS EISLEY - STREET;22;0;0;0;0;0;0;0;0;0;
325;LUKE;;I'm ready for anything.;EXT. TATOOINE - MOS EISLEY - STREET;4;0;0;0;0;0;0;0;0;0;
326;THREEPIO;;Come along, ARTOO.;EXT. TATOOINE - MOS EISLEY - STREET;3;0;0;0;0;0;0;0;0;0;
327;BARTENDER;;We don't serve their kind here!;INT. TATOOINE - MOS EISLEY - CANTINA;6;0;0;0;0;0;0;0;0;0;
328;LUKE;;What?;INT. TATOOINE - MOS EISLEY - CANTINA;1;0;0;0;0;0;0;0;0;0;
329;BARTENDER;;Your droids. They'll have to wait outside. We don't want them here.;INT. TATOOINE - MOS EISLEY - CANTINA;12;0;0;0;0;0;0;0;0;0;
330;LUKE;;Listen, why don't you wait out by the speeder. We don't want any trouble.;INT. TATOOINE - MOS EISLEY - CANTINA;14;0;0;0;0;0;0;0;0;0;
331;THREEPIO;;I heartily agree with you sir.;INT. TATOOINE - MOS EISLEY - CANTINA;6;0;0;0;0;0;0;0;0;0;
332;CREATURE;;Negola dewaghi wooldugger?!?;INT. TATOOINE - MOS EISLEY - CANTINA;3;0;0;0;0;0;0;0;0;0;
333;HUMAN;;He doesn't like you.;INT. TATOOINE - MOS EISLEY - CANTINA;4;0;0;0;0;0;0;0;0;0;
334;LUKE;;I'm sorry.;INT. TATOOINE - MOS EISLEY - CANTINA;2;0;0;0;0;0;0;0;0;0;
335;HUMAN;;I don't like you either.;INT. TATOOINE - MOS EISLEY - CANTINA;5;0;0;0;0;0;0;0;0;0;
336;HUMAN;;Don't insult us. You just watch yourself. We're wanted men. I have the death sentence in twelve systems.;INT. TATOOINE - MOS EISLEY - CANTINA;18;0;0;0;0;0;0;0;0;0;
337;LUKE;;I'll be careful than.;INT. TATOOINE - MOS EISLEY - CANTINA;4;0;0;0;0;0;0;0;0;0;
338;HUMAN;;You'll be dead.;INT. TATOOINE - MOS EISLEY - CANTINA;3;0;0;0;0;0;0;0;0;0;
339;OBI-WAN;;This little one isn't worth the effort. Come let me buy you something...;INT. TATOOINE - MOS EISLEY - CANTINA;13;0;0;0;0;0;0;0;0;0;
340;BARTENDER;;No blasters! No blaster!;INT. TATOOINE - MOS EISLEY - CANTINA;4;0;0;0;0;0;0;0;0;0;
341;OBI-WAN;;This is CHEWBACCA. He's first-mate on a ship that might suit our needs.;INT. TATOOINE - MOS EISLEY - CANTINA;13;0;0;0;0;0;0;0;0;0;
342;THREEPIO;;I don't like the look of this.;INT. TATOOINE - MOS EISLEY - CANTINA;7;0;0;0;0;0;0;0;0;0;
343;HAN SOLO;;Han Solo. I'm captain of the Millennium Falcon. Chewie here tells me you're looking for passage to the Alderaan system.;INT. TATOOINE - MOS EISLEY - CANTINA;20;0;0;0;0;0;0;0;0;0;
344;OBI-WAN;;Yes, indeed. If it's a fast ship.;INT. TATOOINE - MOS EISLEY - CANTINA;7;0;0;0;0;0;0;0;0;0;
345;HAN SOLO;;Fast ship? You've never heard of the Millennium Falcon?;INT. TATOOINE - MOS EISLEY - CANTINA;9;0;0;0;0;0;0;0;0;0;
346;OBI-WAN;;Should I have?;INT. TATOOINE - MOS EISLEY - CANTINA;3;0;0;0;0;0;0;0;0;0;
347;HAN SOLO;;It's the ship that made the Kessel run in less than twelve parsecs!;INT. TATOOINE - MOS EISLEY - CANTINA;13;0;0;0;0;0;0;0;0;0;
348;HAN SOLO;;I've outrun Imperial starships, not the local bulk-cruisers, mind you. I'm talking about the big Corellian ships now. She's fast enough for you, old man. What's the cargo?;INT. TATOOINE - MOS EISLEY - CANTINA;28;0;0;0;0;0;0;0;0;0;
349;OBI-WAN;;Only passengers. Myself, the boy, two droids, and no questions asked.;INT. TATOOINE - MOS EISLEY - CANTINA;11;0;0;0;0;0;0;0;0;0;
350;HAN SOLO;;What is it? Some kind of local trouble?;INT. TATOOINE - MOS EISLEY - CANTINA;8;0;0;0;0;0;0;0;0;0;
351;OBI-WAN;;Let's just say we'd like to avoid any Imperial entanglements.;INT. TATOOINE - MOS EISLEY - CANTINA;10;0;0;0;0;0;0;0;0;0;
352;HAN SOLO;;Well, that's the trick, isn't it? And it's going to cost you something extra. Ten thousand in advance.;INT. TATOOINE - MOS EISLEY - CANTINA;18;0;0;0;0;0;0;0;0;0;
353;LUKE;;Ten thousand? We could almost buy our own ship for that!;INT. TATOOINE - MOS EISLEY - CANTINA;11;0;0;0;0;0;0;0;0;0;
354;HAN SOLO;;But who's going to fly it, kid! You?;INT. TATOOINE - MOS EISLEY - CANTINA;8;0;0;0;0;0;0;0;0;0;
355;LUKE;;You bet I could. I'm not such a bad pilot myself! We don't have to sit here and listen...;INT. TATOOINE - MOS EISLEY - CANTINA;19;0;0;0;0;0;0;0;0;0;
356;OBI-WAN;;We haven't that much with us. But we could pay you two thousand now, plus fifteen when we reach Alderaan.;INT. TATOOINE - MOS EISLEY - CANTINA;20;0;0;0;0;0;0;0;0;0;
357;HAN SOLO;;Seventeen, huh!;INT. TATOOINE - MOS EISLEY - CANTINA;2;0;0;0;0;0;0;0;0;0;
358;HAN SOLO;;Okay. You guys got yourself a ship. We'll leave as soon as you're ready. Docking bay Ninety-four.;INT. TATOOINE - MOS EISLEY - CANTINA;17;0;0;0;0;0;0;0;0;0;
359;OBI-WAN;;Ninety-four.;INT. TATOOINE - MOS EISLEY - CANTINA;1;0;0;0;0;0;0;0;0;0;
360;HAN SOLO;;Looks like somebody's beginning to take an interest in your handiwork.;INT. TATOOINE - MOS EISLEY - CANTINA;11;0;0;0;0;0;0;0;0;0;
361;TROOPER;;All right, we'll check it out.;INT. TATOOINE - MOS EISLEY - CANTINA;6;0;0;0;0;0;0;0;0;0;
362;HAN SOLO;;Seventeen thousand! Those guys must really be desperate. This could really save my neck. Get back to the ship and get her ready.;INT. TATOOINE - MOS EISLEY - CANTINA;23;0;0;0;0;0;0;0;0;0;
363;OBI-WAN;;You'll have to sell your speeder.;EXT. TATOOINE - MOS EISLEY - STREET;6;0;0;0;0;0;0;0;0;0;
364;LUKE;;That's okay. I'm never coming back to this planet again.;EXT. TATOOINE - MOS EISLEY - STREET;10;0;0;0;0;0;0;0;0;0;
365;GREEDO;;Going somewhere, Solo?;INT. MOS EISLEY - CANTINA;3;0;0;0;0;0;0;0;0;0;
366;HAN SOLO;;Yes, Greedo. As a matter of fact, I was just going to see your boss. Tell Jabba that I've got his money.;INT. MOS EISLEY - CANTINA;22;0;0;0;0;0;0;0;0;0;
367;GREEDO;;It's too late. You should have paid him when you had the chance. Jabba's put a price on your head, so large that every bounty hunter in the galaxy will be looking for you. I'm lucky I found you first.;INT. MOS EISLEY - CANTINA;40;0;0;0;0;0;0;0;0;0;
368;HAN SOLO;;Yeah, but this time I got the money.;INT. MOS EISLEY - CANTINA;8;0;0;0;0;0;0;0;0;0;
369;GREEDO;;If you give it to me, I might forget I found you.;INT. MOS EISLEY - CANTINA;12;0;0;0;0;0;0;0;0;0;
370;HAN SOLO;;I don't have it with me. Tell Jabba...;INT. MOS EISLEY - CANTINA;8;0;0;0;0;0;0;0;0;0;
371;GREEDO;;Jabba's through with you. He has no time for smugglers who drop their shipments at the first sign of an Imperial cruiser.;INT. MOS EISLEY - CANTINA;22;0;0;0;0;0;0;0;0;0;
372;HAN SOLO;;Even I get boarded sometimes. Do you think I had a choice?;INT. MOS EISLEY - CANTINA;12;0;0;0;0;0;0;0;0;0;
373;GREEDO;;You can tell that to Jabba. He may only take your ship.;INT. MOS EISLEY - CANTINA;12;0;0;0;0;0;0;0;0;0;
374;HAN SOLO;;Over my dead body.;INT. MOS EISLEY - CANTINA;4;0;0;0;0;0;0;0;0;0;
375;GREEDO;;That's the idea. I've been looking forward to killing you for a long time.;INT. MOS EISLEY - CANTINA;14;0;0;0;0;0;0;0;0;0;
376;HAN SOLO;;Yes, I'll bet you have.;INT. MOS EISLEY - CANTINA;5;0;0;0;0;0;0;0;0;0;
377;HAN SOLO;;Sorry about the mess.;INT. MOS EISLEY - CANTINA;4;0;0;0;0;0;0;0;0;0;
378;DARTH VADER;;Her resistance to the mind probe is considerable. It will be some time before we can extract any information from her.;INT. DEATH STAR - CONTROL ROOM;21;0;0;0;0;0;0;0;0;0;
379;IMPERIAL OFFICER;;The final check-out is complete. All systems are operational. What course shall we set?;INT. DEATH STAR - CONTROL ROOM;14;0;0;0;0;0;0;0;0;0;
380;TARKIN;;Perhaps she would respond to an alternative form of persuasion.;INT. DEATH STAR - CONTROL ROOM;10;0;0;0;0;0;0;0;0;0;
381;DARTH VADER;;What do you mean?;INT. DEATH STAR - CONTROL ROOM;4;0;0;0;0;0;0;0;0;0;
382;TARKIN;;I think it is time we demonstrate the full power of this station. (to soldier) Set your course for Princess Leia's home planet of Alderaan.;INT. DEATH STAR - CONTROL ROOM;23;0;0;0;0;0;0;0;0;0;
383;TROOPER;;With pleasure.;INT. DEATH STAR - CONTROL ROOM;2;0;0;0;0;0;0;0;0;0;
384;THREEPIO;;Lock the door, ARTOO.;EXT. TATOOINE - MOS EISLEY - STREET;4;0;0;0;0;0;0;0;0;0;
385;TROOPER;;All right, check that side of the street. It's secure. Move on to the next door.;EXT. TATOOINE - MOS EISLEY - STREET;16;0;0;0;0;0;0;0;0;0;
386;THREEPIO;;I would much rather have gone with Master Luke than stay here with you. I don't know what all the trouble is about, but I'm sure it must be your fault.;EXT. TATOOINE - MOS EISLEY - STREET;31;0;0;0;0;0;0;0;0;0;
387;THREEPIO;;You watch your language!;EXT. TATOOINE - MOS EISLEY - STREET;4;0;0;0;0;0;0;0;0;0;
388;LUKE;;He says it's the best he can do. Since the XP-38 came out, they're just not in demand.;EXT. TATOOINE - MOS EISLEY - STREET - ALLEYWAY - USED SPEEDER LOT;18;0;0;0;0;0;0;0;0;0;
389;OBI-WAN;;It will be enough.;EXT. TATOOINE - MOS EISLEY - STREET - ALLEYWAY - USED SPEEDER LOT;4;0;0;0;0;0;0;0;0;0;
390;OBI-WAN;;If the ship's as fast as he's boasting, we ought to do well.;EXT. TATOOINE - MOS EISLEY - STREET - ALLEYWAY - USED SPEEDER LOT;13;0;0;0;0;0;0;0;0;0;
391;JABBA;;Come on out, Solo!;INT. DOCKING BAY 94 - DAY;4;0;0;0;0;0;0;0;0;0;
392;HAN SOLO;;I've been waiting for you, Jabba.;INT. DOCKING BAY 94 - DAY;6;0;0;0;0;0;0;0;0;0;
393;JABBA;;I expected you would be.;INT. DOCKING BAY 94 - DAY;5;0;0;0;0;0;0;0;0;0;
394;HAN SOLO;;I'm not the type to run.;INT. DOCKING BAY 94 - DAY;6;0;0;0;0;0;0;0;0;0;
395;JABBA;;(fatherly-smooth) Han, my boy, there are times when you disappoint me... why haven't you paid me? And why did you have to fry poor Greedo like that... after all we've been through together.;INT. DOCKING BAY 94 - DAY;32;0;0;0;0;0;0;0;0;0;
396;HAN SOLO;;You sent Greedo to blast me.;INT. DOCKING BAY 94 - DAY;6;0;0;0;0;0;0;0;0;0;
397;JABBA;;(mock surprise) Han, why you're the best smuggler in the business. You're too valuable to fry. He was only relaying my concern at your delays. He wasn't going to blast you.;INT. DOCKING BAY 94 - DAY;29;0;0;0;0;0;0;0;0;0;
398;HAN SOLO;;I think he thought he was. Next time don't send one of those twerps. If you've got something to say to me, come see me yourself.;INT. DOCKING BAY 94 - DAY;26;0;0;0;0;0;0;0;0;0;
399;JABBA;;Han, Han! If only you hadn't had to dump that shipment of spice... you understand I just can't make an exception. Where would I be if every pilot who smuggled for me dumped their shipment at the first sign of an Imperial starship? It's not good business.;INT. DOCKING BAY 94 - DAY;47;0;0;0;0;0;0;0;0;0;
400;HAN SOLO;;You know, even I get boarded sometimes, Jabba. I had no choice, but I've got a charter now and I can pay you back, plus a little extra. I just need some more time.;INT. DOCKING BAY 94 - DAY;34;0;0;0;0;0;0;0;0;0;
401;JABBA;;(to his men) Put your blasters away. Han, my boy, I'm only doing this because you're the best and I need you. So, for an extra, say twenty percent I'll give you a little more time... but this is it. If you disappoint me again, I'll put a price on your head so large you won't be able to go near a civilized system for the rest of your short life.;INT. DOCKING BAY 94 - DAY;68;0;0;0;0;0;0;0;0;0;
402;HAN SOLO;;Jabba, I'll pay you because it's my pleasure.;INT. DOCKING BAY 94 - DAY;8;0;0;0;0;0;0;0;0;0;
403;LUKE;;What a piece of junk.;INT. DOCKING BAY 94 - DAY;5;0;0;0;0;0;0;0;0;0;
404;HAN SOLO;;She'll make point five beyond the speed of light. She may not look like much, but she's got it where it counts, kid. I've added some special modifications myself.;INT. DOCKING BAY 94 - DAY;29;0;0;0;0;0;0;0;0;0;
405;HAN SOLO;;We're a little rushed, so if you'll hurry aboard we'll get out of here.;INT. DOCKING BAY 94 - DAY;14;0;0;0;0;0;0;0;0;0;
406;THREEPIO;;Hello, sir.;INT. DOCKING BAY 94 - DAY;2;0;0;0;0;0;0;0;0;0;
407;TROOPER;;Which way?;EXT. TATOOINE - MOS EISLEY - STREET;2;0;0;0;0;0;0;0;0;0;
408;TROOPER;;All right, men. Load your weapons!;EXT. TATOOINE - MOS EISLEY - STREET;6;0;0;0;0;0;0;0;0;0;
409;TROOPER;;Stop that ship!;INT. MOS EISLEY SPACEPORT - DOCKING BAY 94;3;0;0;0;0;0;0;0;0;0;
410;TROOPER;;Blast 'em!;INT. MOS EISLEY SPACEPORT - DOCKING BAY 94;2;0;0;0;0;0;0;0;0;0;
411;HAN SOLO;;Chewie, get us out of here!;INT. MILLENNIUM FALCON;6;0;0;0;0;0;0;0;0;0;
412;THREEPIO;;Oh, my. I'd forgotten how much I hate space travel.;INT. MILLENNIUM FALCON;10;0;0;0;0;0;0;0;0;0;
413;HAN SOLO;;It looks like an Imperial cruiser. Our passengers must be hotter than I thought. Try and hold them off. Angle the deflector shield while I make the calculations for the jump to light speed.;INT. MILLENNIUM FALCON;34;0;0;0;0;0;0;0;0;0;
414;HAN SOLO;;"Stay sharp! There are two more coming in; they're going to try to cut us off.";INT. MILLENNIUM FALCON;16;0;0;0;0;0;0;0;0;0;
415;LUKE;;Why don't you outrun them? I thought you said this thing was fast.;INT. MILLENNIUM FALCON;13;0;0;0;0;0;0;0;0;0;
416;HAN SOLO;;Watch your mouth, kid, or you're going to find yourself floating home. We'll be safe enough once we make the jump to hyperspace. Besides, I know a few maneuvers. We'll lose them!;INT. MILLENNIUM FALCON;32;0;0;0;0;0;0;0;0;0;
417;HAN SOLO;;Here's where the fun begins!;INT. MILLENNIUM FALCON - COCKPIT;5;0;0;0;0;0;0;0;0;0;
418;OBI-WAN;;How long before you can make the jump to light speed?;INT. MILLENNIUM FALCON - COCKPIT;11;0;0;0;0;0;0;0;0;0;
419;HAN SOLO;;It'll take a few moments to get the coordinates from the navi-computer.;INT. MILLENNIUM FALCON - COCKPIT;12;0;0;0;0;0;0;0;0;0;
420;LUKE;;Are you kidding? At the rate they're gaining...;INT. MILLENNIUM FALCON - COCKPIT;8;0;0;0;0;0;0;0;0;0;
421;HAN SOLO;;Traveling through hyperspace isn't like dusting crops, boy! Without precise calculations we could fly right through a star or bounce too close to a supernova and that'd end your trip real quick, wouldn't it?;INT. MILLENNIUM FALCON - COCKPIT;34;0;0;0;0;0;0;0;0;0;
422;LUKE;;What's that flashing?;INT. MILLENNIUM FALCON - COCKPIT;3;0;0;0;0;0;0;0;0;0;
423;HAN SOLO;;We're losing our deflector shield. Go strap yourself in, I'm going to make the jump to light speed.;INT. MILLENNIUM FALCON - COCKPIT;18;0;0;0;0;0;0;0;0;0;
424;MOTTI;;We've entered the Alderaan system.;INT. DEATH STAR - CONTROL ROOM;5;0;0;0;0;0;0;0;0;0;
425;LEIA;;Governor Tarkin, I should have expected to find you holding Vader's leash. I recognized your foul stench when I was brought on board.;INT. DEATH STAR - CONTROL ROOM;23;0;0;0;0;0;0;0;0;0;
426;TARKIN;;Charming to the last. You don't know how hard I found it signing the order to terminate your life!;INT. DEATH STAR - CONTROL ROOM;19;0;0;0;0;0;0;0;0;0;
427;LEIA;;I surprised you had the courage to take the responsibility yourself!;INT. DEATH STAR - CONTROL ROOM;11;0;0;0;0;0;0;0;0;0;
428;TARKIN;;Princess Leia, before your execution I would like you to be my guest at a ceremony that will make this battle station operational. No star system will dare oppose the Emperor now.;INT. DEATH STAR - CONTROL ROOM;32;0;0;0;0;0;0;0;0;0;
429;LEIA;;The more you tighten your grip, Tarkin, the more star systems will slip through your fingers.;INT. DEATH STAR - CONTROL ROOM;16;0;0;0;0;0;0;0;0;0;
430;TARKIN;;Not after we demonstrate the power of this station. In a way, you have determined the choice of the planet that'll be destroyed first. Since you are reluctant to provide us with the location of the Rebel base, I have chosen to test this station's destructive power... on your home planet of Alderaan.;INT. DEATH STAR - CONTROL ROOM;53;0;0;0;0;0;0;0;0;0;
431;LEIA;;No! Alderaan is peaceful. We have no weapons. You can't possibly...;INT. DEATH STAR - CONTROL ROOM;11;0;0;0;0;0;0;0;0;0;
432;TARKIN;;You would prefer another target? A military target? Then name the system!;INT. DEATH STAR - CONTROL ROOM;12;0;0;0;0;0;0;0;0;0;
433;TARKIN;;I grow tired of asking this. So it'll be the last time. Where is the Rebel base?;INT. DEATH STAR - CONTROL ROOM;17;0;0;0;0;0;0;0;0;0;
434;LEIA;;(softly) Dantooine.;INT. DEATH STAR - CONTROL ROOM;1;0;0;0;0;0;0;0;0;0;
435;LEIA;;They're on Dantooine.;INT. DEATH STAR - CONTROL ROOM;3;0;0;0;0;0;0;0;0;0;
436;TARKIN;;There. You see Lord Vader, she can be reasonable. (addressing Motti) Continue with the operation. You may fire when ready.;INT. DEATH STAR - CONTROL ROOM;18;0;0;0;0;0;0;0;0;0;
437;LEIA;;What?;INT. DEATH STAR - CONTROL ROOM;1;0;0;0;0;0;0;0;0;0;
438;TARKIN;;You're far too trusting. Dantooine is too remote to make an effective demonstration. But don't worry. We will deal with your Rebel friends soon enough.;INT. DEATH STAR - CONTROL ROOM;25;0;0;0;0;0;0;0;0;0;
439;LEIA;;No!;INT. DEATH STAR - CONTROL ROOM;1;0;0;0;0;0;0;0;0;0;
440;DARTH VADER;;Commence primary ignition.;INT. DEATH STAR - BLAST CHAMBER;3;0;0;0;0;0;0;0;0;0;
441;LUKE;;Are you all right? What's wrong?;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;6;0;0;0;0;0;0;0;0;0;
442;OBI-WAN;;I felt a great disturbance in the Force... as if millions of voices suddenly cried out in terror and were suddenly silenced. I fear something terrible has happened.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;28;0;0;0;0;0;0;0;0;0;
443;OBI-WAN;;You'd better get on with your exercises.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;7;0;0;0;0;0;0;0;0;0;
444;HAN SOLO;;Well, you can forget your troubles with those Imperial slugs. I told you I'd outrun 'em.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;16;0;0;0;0;0;0;0;0;0;
445;HAN SOLO;;Don't everyone thank me at once.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;6;0;0;0;0;0;0;0;0;0;
446;HAN SOLO;;Anyway, we should be at Alderaan about oh-two-hundred hours.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;9;0;0;0;0;0;0;0;0;0;
447;THREEPIO;;Now be careful, ARTOO.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;4;0;0;0;0;0;0;0;0;0;
448;THREEPIO;;He made a fair move. Screaming about it won't help you.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;11;0;0;0;0;0;0;0;0;0;
449;HAN SOLO;;(interrupting) Let him have it. It's not wise to upset a Wookiee.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;11;0;0;0;0;0;0;0;0;0;
450;THREEPIO;;But sir, nobody worries about upsetting a droid.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;8;0;0;0;0;0;0;0;0;0;
451;HAN SOLO;;That's 'cause droids don't pull people's arms out of their socket when they lose. Wookiees are known to do that.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;20;0;0;0;0;0;0;0;0;0;
452;THREEPIO;;I see your point, sir. I suggest a new strategy, ARTOO. Let the Wookiee win.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;15;0;0;0;0;0;0;0;0;0;
453;OBI-WAN;;Remember, a Jedi can feel the Force flowing through him.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;10;0;0;0;0;0;0;0;0;0;
454;LUKE;;You mean it controls your actions?;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;6;0;0;0;0;0;0;0;0;0;
455;OBI-WAN;;Partially. But it also obeys your commands.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;7;0;0;0;0;0;0;0;0;0;
456;HAN SOLO;;Hokey religions and ancient weapons are no match for a good blaster at your side, kid.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;16;0;0;0;0;0;0;0;0;0;
457;LUKE;;You don't believe in the Force, do you?;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;8;0;0;0;0;0;0;0;0;0;
458;HAN SOLO;;Kid, I've flown from one side of this galaxy to the other. I've seen a lot of strange stuff, but I've never seen anything to make me believe there's one all-powerful force controlling everything. There's no mystical energy field that controls my destiny.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;43;0;0;0;0;0;0;0;0;0;
459;HAN SOLO;;It's all a lot of simple tricks and nonsense.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;9;0;0;0;0;0;0;0;0;0;
460;OBI-WAN;;I suggest you try it again, Luke.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;7;0;0;0;0;0;0;0;0;0;
461;OBI-WAN;;This time, let go your conscious self and act on instinct.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;11;0;0;0;0;0;0;0;0;0;
462;LUKE;;(laughing) With the blast shield down, I can't even see. How am I supposed to fight?;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;15;0;0;0;0;0;0;0;0;0;
463;OBI-WAN;;Your eyes can deceive you. Don't trust them.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;8;0;0;0;0;0;0;0;0;0;
464;OBI-WAN;;Stretch out with your feelings.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;5;0;0;0;0;0;0;0;0;0;
465;OBI-WAN;;You see, you can do it.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;6;0;0;0;0;0;0;0;0;0;
466;HAN SOLO;;I call it luck.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;4;0;0;0;0;0;0;0;0;0;
467;OBI-WAN;;In my experience, there's no such thing as luck.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;9;0;0;0;0;0;0;0;0;0;
468;HAN SOLO;;Look, going good against remotes is one thing. Going good against the living? That's something else.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;16;0;0;0;0;0;0;0;0;0;
469;HAN SOLO;;Looks like we're coming up on Alderaan.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;7;0;0;0;0;0;0;0;0;0;
470;LUKE;;You know, I did feel something. I could almost see the remote.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;12;0;0;0;0;0;0;0;0;0;
471;OBI-WAN;;That's good. You have taken your first step into a larger world.;INT. MILLENNIUM FALCON - CENTRAL HOLD AREA;12;0;0;0;0;0;0;0;0;0;
472;TARKIN;;Yes.;INT. DEATH STAR - CONFERENCE ROOM;1;0;0;0;0;0;0;0;0;0;
473;OFFICER CASS;;Our scout ships have reached Dantooine. They found the remains of a Rebel base, but they estimate that it has been deserted for some time. They are now conducting an extensive search of the surrounding systems.;INT. DEATH STAR - CONFERENCE ROOM;36;0;0;0;0;0;0;0;0;0;
474;TARKIN;;She lied! She lied to us!;INT. DEATH STAR - CONFERENCE ROOM;6;0;0;0;0;0;0;0;0;0;
475;DARTH VADER;;I told you she would never consciously betray the Rebellion.;INT. DEATH STAR - CONFERENCE ROOM;10;0;0;0;0;0;0;0;0;0;
476;TARKIN;;Terminate her... immediately!;INT. DEATH STAR - CONFERENCE ROOM;3;0;0;0;0;0;0;0;0;0;
477;HAN SOLO;;Stand by, Chewie, here we go. Cut in the sublight engines.;INT. MILLENNIUM FALCON - COCKPIT;11;0;0;0;0;0;0;0;0;0;
478;HAN SOLO;;What the...? Aw, we've come out of hyperspace into a meteor shower. Some kind of asteroid collision. It's not on any of the charts.;INT. MILLENNIUM FALCON - COCKPIT;25;0;0;0;0;0;0;0;0;0;
479;LUKE;;What's going on?;INT. MILLENNIUM FALCON - COCKPIT;3;0;0;0;0;0;0;0;0;0;
480;HAN SOLO;;Our position is correct, except... no, Alderaan!;INT. MILLENNIUM FALCON - COCKPIT;7;0;0;0;0;0;0;0;0;0;
481;LUKE;;What do you mean? Where is it?;INT. MILLENNIUM FALCON - COCKPIT;7;0;0;0;0;0;0;0;0;0;
482;HAN SOLO;;Thats what I'm trying to tell you, kid. It ain't there. It's been totally blown away.;INT. MILLENNIUM FALCON - COCKPIT;16;0;0;0;0;0;0;0;0;0;
483;LUKE;;What? How?;INT. MILLENNIUM FALCON - COCKPIT;2;0;0;0;0;0;0;0;0;0;
484;OBI-WAN;;Destroyed... by the Empire!;INT. MILLENNIUM FALCON - COCKPIT;4;0;0;0;0;0;0;0;0;0;
485;HAN SOLO;;The entire starfleet couldn't destroy the whole planet. It'd take a thousand ships with more fire power than I've...;INT. MILLENNIUM FALCON - COCKPIT;19;0;0;0;0;0;0;0;0;0;
486;HAN SOLO;;There's another ship coming in.;INT. MILLENNIUM FALCON - COCKPIT;5;0;0;0;0;0;0;0;0;0;
487;LUKE;;Maybe they know what happened.;INT. MILLENNIUM FALCON - COCKPIT;5;0;0;0;0;0;0;0;0;0;
488;OBI-WAN;;It's an Imperial fighter.;INT. MILLENNIUM FALCON - COCKPIT;4;0;0;0;0;0;0;0;0;0;
489;LUKE;;It followed us!;INT. MILLENNIUM FALCON - COCKPIT;3;0;0;0;0;0;0;0;0;0;
490;OBI-WAN;;No. It's a short range fighter.;INT. MILLENNIUM FALCON - COCKPIT;6;0;0;0;0;0;0;0;0;0;
491;HAN SOLO;;There aren't any bases around here. Where did it come from?;INT. MILLENNIUM FALCON - COCKPIT;11;0;0;0;0;0;0;0;0;0;
492;LUKE;;It sure is leaving in a big hurry. If they identify us, we're in big trouble.;INT. MILLENNIUM FALCON - COCKPIT;16;0;0;0;0;0;0;0;0;0;
493;HAN SOLO;;Not if I can help it. Chewie...jam it's transmissions.;INT. MILLENNIUM FALCON - COCKPIT;10;0;0;0;0;0;0;0;0;0;
494;OBI-WAN;;It'd be as well to let it go. It's too far out of range.;INT. MILLENNIUM FALCON - COCKPIT;14;0;0;0;0;0;0;0;0;0;
495;HAN SOLO;;Not for long...;INT. MILLENNIUM FALCON - COCKPIT;3;0;0;0;0;0;0;0;0;0;
496;OBI-WAN;;A fighter that size couldn't get this deep into space on its own.;INT. MILLENNIUM FALCON - COCKPIT;13;0;0;0;0;0;0;0;0;0;
497;LUKE;;It must have gotten lost, been part of a convoy or something.;INT. MILLENNIUM FALCON - COCKPIT;12;0;0;0;0;0;0;0;0;0;
