id;from;to;text;where;number;nouns;determiners;conjuctions;adjectives;prepositions;pronouns;verbs;adverbes;undefined;time
359;LUKE;;I don't think so. I'm looking for a great warrior.;INT. MILLENNIUM FALCON - COCKPIT;10;0;0;0;0;0;0;0;0;0;
360;YODA;;Ahhh! A great warrior. (laughs and shakes his head) Wars not make one great.;INT. MILLENNIUM FALCON - COCKPIT;9;0;0;0;0;0;0;0;0;0;
361;LUKE;;Put that down. Hey! That's my dinner!;INT. MILLENNIUM FALCON - COCKPIT;7;0;0;0;0;0;0;0;0;0;
362;YODA;;How you get so big, eating food of this kind?;INT. MILLENNIUM FALCON - COCKPIT;10;0;0;0;0;0;0;0;0;0;
363;LUKE;;Listen, friend, we didn't mean to land in that puddle, and if we could get our ship out, we would, but we can't, so why don't you just...;INT. MILLENNIUM FALCON - COCKPIT;28;0;0;0;0;0;0;0;0;0;
364;YODA;;(teasing) Aww, cannot get your ship out?;INT. MILLENNIUM FALCON - COCKPIT;6;0;0;0;0;0;0;0;0;0;
365;LUKE;;Hey, you could have broken this. Don't do that. Ohhh... you're making a mess. Hey, give me that!;INT. MILLENNIUM FALCON - COCKPIT;18;0;0;0;0;0;0;0;0;0;
366;YODA;;(retreating with the lamp) Mine! Or I will help you not.;INT. MILLENNIUM FALCON - COCKPIT;7;0;0;0;0;0;0;0;0;0;
367;LUKE;;I don't want your help. I want my lamp back. I'll need it to get out of this slimy mudhole.;INT. MILLENNIUM FALCON - COCKPIT;20;0;0;0;0;0;0;0;0;0;
368;YODA;;Mudhole? Slimy? My home this is.;INT. MILLENNIUM FALCON - COCKPIT;6;0;0;0;0;0;0;0;0;0;
369;YODA;;Ah, ah, ah!;INT. MILLENNIUM FALCON - COCKPIT;3;0;0;0;0;0;0;0;0;0;
370;LUKE;;Oh, ARTOO, let him have it!;INT. MILLENNIUM FALCON - COCKPIT;6;0;0;0;0;0;0;0;0;0;
371;YODA;;Mine! Mine!;INT. MILLENNIUM FALCON - COCKPIT;2;0;0;0;0;0;0;0;0;0;
372;LUKE;;ARTOO!;INT. MILLENNIUM FALCON - COCKPIT;1;0;0;0;0;0;0;0;0;0;
373;YODA;;Mine!;INT. MILLENNIUM FALCON - COCKPIT;1;0;0;0;0;0;0;0;0;0;
374;YODA;;Mine!;INT. MILLENNIUM FALCON - COCKPIT;1;0;0;0;0;0;0;0;0;0;
375;LUKE;;(fed up) Now will you move along, little fella? We're got a lot of work to do.;INT. MILLENNIUM FALCON - COCKPIT;15;0;0;0;0;0;0;0;0;0;
376;YODA;;No! No, no! Stay and help you, I will. (laughs) Find your friend, hmm?;INT. MILLENNIUM FALCON - COCKPIT;13;0;0;0;0;0;0;0;0;0;
377;LUKE;;I'm not looking for a friend. I'm looking for a Jedi Master.;INT. MILLENNIUM FALCON - COCKPIT;12;0;0;0;0;0;0;0;0;0;
378;YODA;;Oohhh. Jedi Master. Yoda. You seek Yoda.;INT. MILLENNIUM FALCON - COCKPIT;7;0;0;0;0;0;0;0;0;0;
379;LUKE;;You know him?;INT. MILLENNIUM FALCON - COCKPIT;3;0;0;0;0;0;0;0;0;0;
380;YODA;;Mmm. Take you to him, I will. (laughs) Yes, yes. But now, we must eat. Come. Good food. Come.;INT. MILLENNIUM FALCON - COCKPIT;18;0;0;0;0;0;0;0;0;0;
381;YODA;;(in the distance) Come, come.;INT. MILLENNIUM FALCON - COCKPIT;2;0;0;0;0;0;0;0;0;0;
382;LUKE;;Stay here and watch after the camp, ARTOO.;INT. MILLENNIUM FALCON - COCKPIT;8;0;0;0;0;0;0;0;0;0;
383;THREEPIO;;Oh, where is ARTOO when I need him?;INT. MILLENNIUM FALCON - MAIN HOLD AREA;8;0;0;0;0;0;0;0;0;0;
384;THREEPIO;;Sir, I don't know where your ship learned to communicate, but it has the most peculiar dialect. I believe, sir, it says that the power coupling on the negative axis has been polarized. I'm afraid you'll have to replace it.;INT. MILLENNIUM FALCON - MAIN HOLD AREA;40;0;0;0;0;0;0;0;0;0;
385;HAN;;Well, of course I'll have to replace it.;INT. MILLENNIUM FALCON - MAIN HOLD AREA;8;0;0;0;0;0;0;0;0;0;
386;HAN;;Here! And Chewie...;INT. MILLENNIUM FALCON - MAIN HOLD AREA;3;0;0;0;0;0;0;0;0;0;
387;HAN;;(continuing) ... I think we'd better replace the negative power coupling.;INT. MILLENNIUM FALCON - MAIN HOLD AREA;9;0;0;0;0;0;0;0;0;0;
388;HAN;;Hey, Your Worship, I'm only trying to help.;INT. MILLENNIUM FALCON - MAIN HOLD AREA;8;0;0;0;0;0;0;0;0;0;
389;LEIA;;(still struggling) Would you please stop calling me that?;INT. MILLENNIUM FALCON - MAIN HOLD AREA;7;0;0;0;0;0;0;0;0;0;
390;HAN;;Sure, Leia.;INT. MILLENNIUM FALCON - MAIN HOLD AREA;2;0;0;0;0;0;0;0;0;0;
391;LEIA;;Oh, you make it so difficult sometimes.;INT. MILLENNIUM FALCON - MAIN HOLD AREA;7;0;0;0;0;0;0;0;0;0;
392;HAN;;I do, I really do. You could be a little nicer, though. (he watches her reaction) Come on, admit it. Sometimes you think I'm all right.;INT. MILLENNIUM FALCON - MAIN HOLD AREA;22;0;0;0;0;0;0;0;0;0;
393;LEIA;;Occasionally... (a little smile, haltingly) ... when you aren't acting like a scoundrel.;INT. MILLENNIUM FALCON - MAIN HOLD AREA;8;0;0;0;0;0;0;0;0;0;
394;HAN;;(laughs) Scoundrel? Scoundrel? I like the sound of that.;INT. MILLENNIUM FALCON - MAIN HOLD AREA;8;0;0;0;0;0;0;0;0;0;
395;LEIA;;Stop that.;INT. MILLENNIUM FALCON - MAIN HOLD AREA;2;0;0;0;0;0;0;0;0;0;
396;HAN;;Stop what?;INT. MILLENNIUM FALCON - MAIN HOLD AREA;2;0;0;0;0;0;0;0;0;0;
397;LEIA;;Stop that! My hands are dirty.;INT. MILLENNIUM FALCON - MAIN HOLD AREA;6;0;0;0;0;0;0;0;0;0;
398;HAN;;My hands are dirty, too. What are you afraid of?;INT. MILLENNIUM FALCON - MAIN HOLD AREA;10;0;0;0;0;0;0;0;0;0;
399;LEIA;;(looking right into his eyes) Afraid?;INT. MILLENNIUM FALCON - MAIN HOLD AREA;1;0;0;0;0;0;0;0;0;0;
400;HAN;;You're trembling.;INT. MILLENNIUM FALCON - MAIN HOLD AREA;2;0;0;0;0;0;0;0;0;0;
401;LEIA;;I'm not trembling.;INT. MILLENNIUM FALCON - MAIN HOLD AREA;3;0;0;0;0;0;0;0;0;0;
402;HAN;;You like me because I'm a scoundrel. There aren't enough scoundrels in your life.;INT. MILLENNIUM FALCON - MAIN HOLD AREA;14;0;0;0;0;0;0;0;0;0;
403;LEIA;;I happen to like nice men.;INT. MILLENNIUM FALCON - MAIN HOLD AREA;6;0;0;0;0;0;0;0;0;0;
404;HAN;;I'm a nice man.;INT. MILLENNIUM FALCON - MAIN HOLD AREA;4;0;0;0;0;0;0;0;0;0;
405;LEIA;;No, you're not. You're...;INT. MILLENNIUM FALCON - MAIN HOLD AREA;4;0;0;0;0;0;0;0;0;0;
406;THREEPIO;;Sir, sir! I've isolated the reverse power flux coupling.;INT. MILLENNIUM FALCON - MAIN HOLD AREA;9;0;0;0;0;0;0;0;0;0;
407;HAN;;Thank you. Thank you very much.;INT. MILLENNIUM FALCON - MAIN HOLD AREA;6;0;0;0;0;0;0;0;0;0;
408;THREEPIO;;Oh, you're perfectly welcome, sir.;INT. MILLENNIUM FALCON - MAIN HOLD AREA;5;0;0;0;0;0;0;0;0;0;
409;NEEDA;;(in hologram) ... and that, Lord Vader, was the last time they appeared in any of our scopes. Considering the amount of damage we've sustained, they must have been destroyed.;INT. VADER'S STAR DESTROYER - BRIDGE;27;0;0;0;0;0;0;0;0;0;
410;DARTH VADER;;No, Captain, they're alive. I want every ship available to sweep the asteroid field until they are found.;INT. VADER'S STAR DESTROYER - BRIDGE;18;0;0;0;0;0;0;0;0;0;
411;PIETT;;Lord Vader.;INT. VADER'S STAR DESTROYER - BRIDGE;2;0;0;0;0;0;0;0;0;0;
412;DARTH VADER;;Yes, Admiral, what is it?;INT. VADER'S STAR DESTROYER - BRIDGE;5;0;0;0;0;0;0;0;0;0;
413;PIETT;;The Emperor commands you make contact with him.;INT. VADER'S STAR DESTROYER - BRIDGE;8;0;0;0;0;0;0;0;0;0;
414;DARTH VADER;;Move the ship out of the asteroid field so that we can send a clear transmission.;INT. VADER'S STAR DESTROYER - BRIDGE;16;0;0;0;0;0;0;0;0;0;
415;PIETT;;Yes, my lord.;INT. VADER'S STAR DESTROYER - BRIDGE;3;0;0;0;0;0;0;0;0;0;
416;DARTH VADER;;What is thy bidding, my master?;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;6;0;0;0;0;0;0;0;0;0;
417;EMPEROR;;There is a great disturbance in the Force.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;8;0;0;0;0;0;0;0;0;0;
418;DARTH VADER;;I have felt it.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;4;0;0;0;0;0;0;0;0;0;
419;EMPEROR;;We have a new enemy - Luke Skywalker.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;8;0;0;0;0;0;0;0;0;0;
420;DARTH VADER;;Yes, my master.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;3;0;0;0;0;0;0;0;0;0;
421;EMPEROR;;He could destroy us.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;4;0;0;0;0;0;0;0;0;0;
422;DARTH VADER;;He's just a boy. Obi-Wan can no longer help him.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;10;0;0;0;0;0;0;0;0;0;
423;EMPEROR;;The Force is strong with him. The son of Skywalker must not become a Jedi.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;15;0;0;0;0;0;0;0;0;0;
424;DARTH VADER;;If he could be turned, he would become a powerful ally.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;11;0;0;0;0;0;0;0;0;0;
425;EMPEROR;;Yes. Yes. He would be a great asset. Can it be done?;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;12;0;0;0;0;0;0;0;0;0;
426;DARTH VADER;;He will join us or die, my master.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;8;0;0;0;0;0;0;0;0;0;
427;LUKE;;Look, I'm sure it's delicious. I just don't understand why we can't see Yoda now.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;15;0;0;0;0;0;0;0;0;0;
428;YODA;;Patience! For the Jedi it is time to eat as well. Eat, eat. Hot. Good food, hm? Good, hmm?;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;19;0;0;0;0;0;0;0;0;0;
429;LUKE;;How far away is Yoda? Will it take us long to get there?;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;13;0;0;0;0;0;0;0;0;0;
430;YODA;;Not far. Yoda not far. Patience. Soon you will be with him. (tasting food from the pot) Rootleaf, I cook. Why wish you become Jedi? Hm?;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;21;0;0;0;0;0;0;0;0;0;
431;LUKE;;Mostly because of my father, I guess.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;7;0;0;0;0;0;0;0;0;0;
432;YODA;;Ah, your father. Powerful Jedi was he, powerful Jedi, mmm.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;10;0;0;0;0;0;0;0;0;0;
433;LUKE;;(a little angry) Oh, come on. How could you know my father? You don't even know who I am. (fed up) Oh, I don't know what I'm doing here. We're wasting our time.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;12;0;0;0;0;0;0;0;0;0;
434;YODA;;(irritated) I cannot teach him. The boy has no patience.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;9;0;0;0;0;0;0;0;0;0;
435;OBI-WAN;;He will learn patience.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;4;0;0;0;0;0;0;0;0;0;
436;YODA;;Hmmm. Much anger in him, like his father.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;8;0;0;0;0;0;0;0;0;0;
437;OBI-WAN;;Was I any different when you taught me?;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;8;0;0;0;0;0;0;0;0;0;
438;YODA;;Hah. He is not ready.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;5;0;0;0;0;0;0;0;0;0;
439;LUKE;;Yoda! I am ready. I... Ben! I can be a Jedi. Ben, tell him I'm ready.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;16;0;0;0;0;0;0;0;0;0;
440;YODA;;Ready, are you? What know you of ready? For eight hundred years have I trained Jedi. My own counsel will I keep on who is to be trained! A Jedi must have the deepest commitment, the most serious mind. (to the invisible Ben, indicating Luke) This one a long time have I watched. All his life has he looked away... to the future, to the horizon. Never his mind on where he was. Hmm? What he was doing. Hmph. Adventure. Heh! Excitement. Heh! A Jedi craves not these things. (turning to Luke) You are reckless!;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;42;0;0;0;0;0;0;0;0;0;
441;OBI-WAN;;So was I, if you'll remember.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;6;0;0;0;0;0;0;0;0;0;
442;YODA;;He is too old. Yes, too old to begin the training.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;11;0;0;0;0;0;0;0;0;0;
443;LUKE;;But I've learned so much.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;5;0;0;0;0;0;0;0;0;0;
444;YODA;;(sighs) Will he finished what he begins?;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;6;0;0;0;0;0;0;0;0;0;
445;LUKE;;I won't fail you - I'm not afraid.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;8;0;0;0;0;0;0;0;0;0;
446;YODA;;(turns slowly toward him) Oh, you will be. You will be.;INT. VADER'S STAR DESTROYER - VADER'S CHAMBER;7;0;0;0;0;0;0;0;0;0;
447;THREEPIO;;Sir, if I may venture an opinion...;INT. ASTEROID CAVE - MILLENNIUM FALCON - HOLD AREA;7;0;0;0;0;0;0;0;0;0;
448;HAN;;I'm not really interested in your opinion, Threepio.;INT. ASTEROID CAVE - MILLENNIUM FALCON - HOLD AREA;8;0;0;0;0;0;0;0;0;0;
449;LEIA;;(out of breath) There's something out there.;INT. ASTEROID CAVE - MILLENNIUM FALCON - HOLD AREA;4;0;0;0;0;0;0;0;0;0;
450;HAN;;Where?;INT. ASTEROID CAVE - MILLENNIUM FALCON - HOLD AREA;1;0;0;0;0;0;0;0;0;0;
451;LEIA;;Outside, in the cave.;INT. ASTEROID CAVE - MILLENNIUM FALCON - HOLD AREA;4;0;0;0;0;0;0;0;0;0;
452;THREEPIO;;There it is. Listen! Listen!;INT. ASTEROID CAVE - MILLENNIUM FALCON - HOLD AREA;5;0;0;0;0;0;0;0;0;0;
453;HAN;;I'm going out there.;INT. ASTEROID CAVE - MILLENNIUM FALCON - HOLD AREA;4;0;0;0;0;0;0;0;0;0;
454;LEIA;;Are you crazy?!;INT. ASTEROID CAVE - MILLENNIUM FALCON - HOLD AREA;3;0;0;0;0;0;0;0;0;0;
455;HAN;;I just got this bucket back together. I'm not going to let something tear it apart.;INT. ASTEROID CAVE - MILLENNIUM FALCON - HOLD AREA;16;0;0;0;0;0;0;0;0;0;
456;LEIA;;Then I'm going with you.;INT. ASTEROID CAVE - MILLENNIUM FALCON - HOLD AREA;5;0;0;0;0;0;0;0;0;0;
457;THREEPIO;;I think it might be better if I stay here and guard the ship. (hears another mysterious noise) Oh, no.;INT. ASTEROID CAVE - MILLENNIUM FALCON - HOLD AREA;16;0;0;0;0;0;0;0;0;0;
458;LEIA;;This ground sure feels strange. It doesn't feel like rock at all.;EXT. ASTEROID CAVE - MILLENNIUM FALCON;12;0;0;0;0;0;0;0;0;0;
459;HAN;;There's an awful lot of moisture in here.;EXT. ASTEROID CAVE - MILLENNIUM FALCON;8;0;0;0;0;0;0;0;0;0;
460;LEIA;;I don't know. I have a bad feeling about this.;EXT. ASTEROID CAVE - MILLENNIUM FALCON;10;0;0;0;0;0;0;0;0;0;
461;HAN;;Yeah.;EXT. ASTEROID CAVE - MILLENNIUM FALCON;1;0;0;0;0;0;0;0;0;0;
462;HAN;;(to Leia) Watch out!;EXT. ASTEROID CAVE - MILLENNIUM FALCON;2;0;0;0;0;0;0;0;0;0;
463;HAN;;Yeah, that's what I thought. Mynock. Chewie, check the rest of the ship, make sure there aren't any more attached. They're chewing on the power cables.;EXT. ASTEROID CAVE - MILLENNIUM FALCON;26;0;0;0;0;0;0;0;0;0;
464;LEIA;;Mynocks?;EXT. ASTEROID CAVE - MILLENNIUM FALCON;1;0;0;0;0;0;0;0;0;0;
465;HAN;;Go on inside. We'll clean them off if there are any more.;EXT. ASTEROID CAVE - MILLENNIUM FALCON;12;0;0;0;0;0;0;0;0;0;
466;THREEPIO;;Ohhh! Go away! Go away! Beastly little thing. Shoo! Shoo!;EXT. ASTEROID CAVE - MILLENNIUM FALCON;10;0;0;0;0;0;0;0;0;0;
467;HAN;;Wait a minute...;EXT. ASTEROID CAVE - MILLENNIUM FALCON;3;0;0;0;0;0;0;0;0;0;
468;HAN;;All right, Chewie, let's get out of here!;INT. ASTEROID CAVE - MILLENNIUM FALCON - ENTRY AREA;8;0;0;0;0;0;0;0;0;0;
469;LEIA;;The Empire is still out there. I don't think it's wise to...;INT. ASTEROID CAVE - MILLENNIUM FALCON - ENTRY AREA;12;0;0;0;0;0;0;0;0;0;
470;HAN;;(interrupting) No time to discuss this in committee.;INT. ASTEROID CAVE - MILLENNIUM FALCON - ENTRY AREA;7;0;0;0;0;0;0;0;0;0;
471;LEIA;;(angry) I am not a committee!;INT. ASTEROID CAVE - MILLENNIUM FALCON - ENTRY AREA;5;0;0;0;0;0;0;0;0;0;
472;LEIA;;You can't make the jump to light- speed in this asteroid field...;INT. ASTEROID CAVE - MILLENNIUM FALCON - COCKPIT;12;0;0;0;0;0;0;0;0;0;
473;HAN;;Sit down, sweetheart. We're taking off!;INT. ASTEROID CAVE - MILLENNIUM FALCON - COCKPIT;6;0;0;0;0;0;0;0;0;0;
474;THREEPIO;;Look!;INT. ASTEROID CAVE - MILLENNIUM FALCON - COCKPIT;1;0;0;0;0;0;0;0;0;0;
475;HAN;;I see it, I see it.;INT. ASTEROID CAVE - MILLENNIUM FALCON - COCKPIT;6;0;0;0;0;0;0;0;0;0;
476;THREEPIO;;We're doomed!;INT. ASTEROID CAVE - MILLENNIUM FALCON - COCKPIT;2;0;0;0;0;0;0;0;0;0;
477;LEIA;;The cave is collapsing.;INT. ASTEROID CAVE - MILLENNIUM FALCON - COCKPIT;4;0;0;0;0;0;0;0;0;0;
478;HAN;;This is no cave.;INT. ASTEROID CAVE - MILLENNIUM FALCON - COCKPIT;4;0;0;0;0;0;0;0;0;0;
479;LEIA;;What?;INT. ASTEROID CAVE - MILLENNIUM FALCON - COCKPIT;1;0;0;0;0;0;0;0;0;0;
480;YODA;;Run! Yes. A Jedi's strength flows from the Force. But beware of the dark side. Anger... fear... aggression. The dark side of the Force are they. Easily they flow, quick to join you in a fight. If once you start down the dark path, forever will it dominate your destiny, consume you it will, as it did Obi-Wan's apprentice.;EXT. DAGOBAH - DAY;59;0;0;0;0;0;0;0;0;0;
481;LUKE;;Vader. Is the dark side stronger?;EXT. DAGOBAH - DAY;6;0;0;0;0;0;0;0;0;0;
482;YODA;;No... no... no. Quicker, easier, more seductive.;EXT. DAGOBAH - DAY;7;0;0;0;0;0;0;0;0;0;
483;LUKE;;But how am I to know the good side from the bad?;EXT. DAGOBAH - DAY;12;0;0;0;0;0;0;0;0;0;
484;YODA;;You will know. When you are calm, at peace. Passive. A Jedi uses the Force for knowledge and defense, never for attack.;EXT. DAGOBAH - DAY;22;0;0;0;0;0;0;0;0;0;
485;LUKE;;But tell me why I can't...;EXT. DAGOBAH - DAY;6;0;0;0;0;0;0;0;0;0;
486;YODA;;(interrupting) No, no, there is no why. Nothing more will I teach you today. Clear your mind of questions. Mmm. Mmmmmmmm.;EXT. DAGOBAH - DAY;20;0;0;0;0;0;0;0;0;0;
487;LUKE;;There's something not right here.;EXT. DAGOBAH - DAY;5;0;0;0;0;0;0;0;0;0;
488;LUKE;;I feel cold, death.;EXT. DAGOBAH - DAY;4;0;0;0;0;0;0;0;0;0;
489;YODA;;That place... is strong with the dark side of the Force. A domain of evil it is. In you must go.;EXT. DAGOBAH - DAY;21;0;0;0;0;0;0;0;0;0;
490;LUKE;;What's in there?;EXT. DAGOBAH - DAY;3;0;0;0;0;0;0;0;0;0;
491;YODA;;Only what you take with you.;EXT. DAGOBAH - DAY;6;0;0;0;0;0;0;0;0;0;
492;YODA;;Your weapons... you will not need them.;EXT. DAGOBAH - DAY;7;0;0;0;0;0;0;0;0;0;
493;PIETT;;Bounty hunters. We don't need that scum.;INT. VADER'S STAR DESTROYER - BRIDGE - CONTROL DECK;7;0;0;0;0;0;0;0;0;0;
494;FIRST CONTROLLER;;Yes, sir.;INT. VADER'S STAR DESTROYER - BRIDGE - CONTROL DECK;2;0;0;0;0;0;0;0;0;0;
495;PIETT;;Those Rebels won't escape us.;INT. VADER'S STAR DESTROYER - BRIDGE - CONTROL DECK;5;0;0;0;0;0;0;0;0;0;
496;SECOND CONTROLLER;;Sir, we have a priority signal from the Star Destroyer Avenger.;INT. VADER'S STAR DESTROYER - BRIDGE - CONTROL DECK;11;0;0;0;0;0;0;0;0;0;
497;PIETT;;Right.;INT. VADER'S STAR DESTROYER - BRIDGE - CONTROL DECK;1;0;0;0;0;0;0;0;0;0;
498;DARTH VADER;;... there will be a substantial reward for the one who finds the Millennium Falcon. You are free to use any methods necessary, but I want them alive. No disintegrations.;INT. VADER'S STAR DESTROYER - BRIDGE - CONTROL DECK;29;0;0;0;0;0;0;0;0;0;
499;BOBA FETT;;As you wish.;INT. VADER'S STAR DESTROYER - BRIDGE - CONTROL DECK;3;0;0;0;0;0;0;0;0;0;
500;PIETT;;Lord Vader! My lord, we have them.;INT. VADER'S STAR DESTROYER - BRIDGE - CONTROL DECK;7;0;0;0;0;0;0;0;0;0;
501;THREEPIO;;Oh, thank goodness we're coming out of the asteroid field.;INT. MILLENNIUM FALCON - COCKPIT;10;0;0;0;0;0;0;0;0;0;
502;HAN;;Let's get out of here. Ready for light-speed? One... two... three!;INT. MILLENNIUM FALCON - COCKPIT;11;0;0;0;0;0;0;0;0;0;
503;HAN;;(frantic) It's not fair!;INT. MILLENNIUM FALCON - COCKPIT;3;0;0;0;0;0;0;0;0;0;
504;HAN;;The transfer circuits are working. It's not my fault!;INT. MILLENNIUM FALCON - COCKPIT;9;0;0;0;0;0;0;0;0;0;
505;LEIA;;(almost expecting it) No light-speed?;INT. MILLENNIUM FALCON - COCKPIT;2;0;0;0;0;0;0;0;0;0;
506;HAN;;It's not my fault.;INT. MILLENNIUM FALCON - COCKPIT;4;0;0;0;0;0;0;0;0;0;
507;THREEPIO;;Sir, we just lost the main rear deflector shield. One more direct hit on the back quarter and we're done for.;INT. MILLENNIUM FALCON - COCKPIT;21;0;0;0;0;0;0;0;0;0;
508;HAN;;Turn her around.;INT. MILLENNIUM FALCON - COCKPIT;3;0;0;0;0;0;0;0;0;0;
509;HAN;;I said turn her around! I'm going to put all power in the front shield.;INT. MILLENNIUM FALCON - COCKPIT;15;0;0;0;0;0;0;0;0;0;
510;LEIA;;You're going to attack them?!;INT. MILLENNIUM FALCON - COCKPIT;5;0;0;0;0;0;0;0;0;0;
511;THREEPIO;;Sir, the odds of surviving a direct assault on an Imperial Star Destroyer...;INT. MILLENNIUM FALCON - COCKPIT;13;0;0;0;0;0;0;0;0;0;
512;LEIA;;Shut up!;INT. MILLENNIUM FALCON - COCKPIT;2;0;0;0;0;0;0;0;0;0;
513;NEEDA;;They're moving to attack position! Shields up!;INT. STAR DESTROYER, AVENGER - BRIDGE;7;0;0;0;0;0;0;0;0;0;
514;NEEDA;;Track them. They may come around for another pass.;INT. STAR DESTROYER, AVENGER - BRIDGE;9;0;0;0;0;0;0;0;0;0;
515;TRACKING OFFICER;;Captain Needa, the ship no longer appears on our scopes.;INT. STAR DESTROYER, AVENGER - BRIDGE;10;0;0;0;0;0;0;0;0;0;
516;NEEDA;;They can't have disappeared. No ship that small has a cloaking device.;INT. STAR DESTROYER, AVENGER - BRIDGE;12;0;0;0;0;0;0;0;0;0;
517;TRACKING OFFICER;;Well, there's no trace of them, sir.;INT. STAR DESTROYER, AVENGER - BRIDGE;7;0;0;0;0;0;0;0;0;0;
518;COMMUNICATIONS OFFICER;;Captain, Lord Vader demands an update on the pursuit.;INT. STAR DESTROYER, AVENGER - BRIDGE;9;0;0;0;0;0;0;0;0;0;
519;NEEDA;;(drawing a breath) Get a shuttle ready. I shall assume full responsibility for losing them, and apologize to Lord Vader. Meanwhile, continue to scan the area.;INT. STAR DESTROYER, AVENGER - BRIDGE;23;0;0;0;0;0;0;0;0;0;
520;COMMUNICATIONS OFFICER;;Yes, Captain Needa.;INT. STAR DESTROYER, AVENGER - BRIDGE;3;0;0;0;0;0;0;0;0;0;
521;YODA;;Use the Force. Yes...;EXT. DAGOBAH - BOG - DAY;4;0;0;0;0;0;0;0;0;0;
522;YODA;;Now... the stone. Feel it.;EXT. DAGOBAH - BOG - DAY;5;0;0;0;0;0;0;0;0;0;
523;YODA;;Concentrate!;EXT. DAGOBAH - BOG - DAY;1;0;0;0;0;0;0;0;0;0;
524;LUKE;;Oh, no. We'll never get it out now.;EXT. DAGOBAH - BOG - DAY;8;0;0;0;0;0;0;0;0;0;
525;YODA;;So certain are you. Always with you it cannot be done. Hear you nothing that I say?;EXT. DAGOBAH - BOG - DAY;17;0;0;0;0;0;0;0;0;0;
526;LUKE;;Master, moving stones around is one thing. This is totally different.;EXT. DAGOBAH - BOG - DAY;11;0;0;0;0;0;0;0;0;0;
527;YODA;;No! No different! Only different in your mind. You must unlearn what you have learned.;EXT. DAGOBAH - BOG - DAY;15;0;0;0;0;0;0;0;0;0;
528;LUKE;;(focusing, quietly) All right, I'll give it a try.;EXT. DAGOBAH - BOG - DAY;7;0;0;0;0;0;0;0;0;0;
529;YODA;;No! Try not. Do. Or do not. There is no try.;EXT. DAGOBAH - BOG - DAY;11;0;0;0;0;0;0;0;0;0;
530;LUKE;;(panting heavily) I can't. It's too big.;EXT. DAGOBAH - BOG - DAY;5;0;0;0;0;0;0;0;0;0;
531;YODA;;Size matters not. Look at me. Judge me by my size, do you? Hm? Mmmm.;EXT. DAGOBAH - BOG - DAY;15;0;0;0;0;0;0;0;0;0;
532;YODA;;And well you should not. For my ally in the Force. And a powerful ally it is. Life creates it, makes it grow. Its energy surrounds us and binds us. Luminous beings are we... (Yoda pinches Luke's shoulder) ... not this crude matter. (a sweeping gesture) You must feel the Force around you. (gesturing) Here, between you... me... the tree... the rock... everywhere! Yes, even between this land and that ship!;EXT. DAGOBAH - BOG - DAY;51;0;0;0;0;0;0;0;0;0;
533;LUKE;;(discouraged) You want the impossible;EXT. DAGOBAH - BOG - DAY;4;0;0;0;0;0;0;0;0;0;
534;LUKE;;I don't... I don't believe it.;EXT. DAGOBAH - BOG - DAY;6;0;0;0;0;0;0;0;0;0;
535;YODA;;That is why you fail.;EXT. DAGOBAH - BOG - DAY;5;0;0;0;0;0;0;0;0;0;
536;DARTH VADER;;Apology accepted, Captain Needa.;INT. VADER'S STAR DESTROYER - BRIDGE;4;0;0;0;0;0;0;0;0;0;
537;PIETT;;Lord Vader, our ships have completed their scan of the area and found nothing. If the Millennium Falcon went into light- speed, it'll be on the other side of the galaxy by now.;INT. VADER'S STAR DESTROYER - BRIDGE;33;0;0;0;0;0;0;0;0;0;
